item_id,model_name,n_runs,llm_flip_rate,llm_output_entropy,human_entropy,human_disagreement_var,disagreement_tier,dataset
mhs-16156,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.0,0.0,low,mhs
mhs-19478,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.0,0.0,low,mhs
mhs-29285,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.0,0.0,low,mhs
mhs-22449,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.0,0.0,low,mhs
mhs-599,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.0,0.0,low,mhs
mhs-7950,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.0,0.0,low,mhs
mhs-37531,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.0,0.0,low,mhs
mhs-44276,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.0,0.0,low,mhs
mhs-49892,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.0,0.0,low,mhs
mhs-20929,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.0,0.0,low,mhs
mhs-714,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.0,0.0,low,mhs
mhs-6510,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.0,0.0,low,mhs
mhs-48768,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.0,0.0,low,mhs
mhs-15084,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.0,0.0,low,mhs
mhs-4436,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.0,0.0,low,mhs
mhs-20027,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.5694060040068407,0.23331304524244267,medium,mhs
mhs-44911,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-22834,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-37785,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-48215,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-20022,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.1494377948736296,0.04200899282866496,medium,mhs
mhs-20005,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7212564460523054,0.3201342281879195,medium,mhs
mhs-49815,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-13487,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-32074,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-20035,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.40007730712271167,0.14656247299482736,medium,mhs
mhs-49021,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-14327,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-8223,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-42558,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-47793,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-20046,mistralai/Mistral-7B-Instruct-v0.3,5,0.4,0.971,0.23987382528036544,0.07603110679072352,medium,mhs
mhs-20062,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.061927388911559245,0.014408615721166992,medium,mhs
mhs-48002,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-20016,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.43754563368045474,0.16454113528382094,medium,mhs
mhs-46079,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-4474,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-20042,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.303730152779897,0.1027451618811176,medium,mhs
mhs-13827,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-20032,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7587981080917867,0.34327823257014234,medium,mhs
mhs-20036,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7642045065086203,0.34710743801652894,medium,mhs
mhs-15175,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-32543,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-20030,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.3571646347421422,0.1264971473910908,medium,mhs
mhs-20059,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.07876627606249546,0.019229217653228627,medium,mhs
mhs-24071,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-20057,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7110413806893572,0.3138908040316491,medium,mhs
mhs-20019,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.3303103301387331,0.1142199090091626,medium,mhs
mhs-24310,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-20008,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.17594568355623735,0.05145649822284037,medium,mhs
mhs-32839,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-20053,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.3170761247716436,0.10837266087403526,medium,mhs
mhs-13749,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-20006,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.5216467243879628,0.20740898976412994,medium,mhs
mhs-20049,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.21133426739653244,0.06473192599686334,medium,mhs
mhs-20003,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.0739925896594081,0.01783315898373434,medium,mhs
mhs-20009,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7349966815022695,0.3282899366643209,medium,mhs
mhs-21592,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-4284,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-20024,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.4070207264446289,0.149719946656506,medium,mhs
mhs-20007,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.22568752062725506,0.07029803103568155,medium,mhs
mhs-18553,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-43148,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-12284,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-23353,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-2290,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-20013,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.758495090049299,0.3426352045615711,medium,mhs
mhs-47922,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-20055,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.07684655202541096,0.018665248411699156,medium,mhs
mhs-20037,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.5724646091865648,0.2349531116794544,medium,mhs
mhs-42085,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-20054,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.48696634054428317,0.1894876233697264,medium,mhs
mhs-20031,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.11397020802905515,0.03014488238043309,medium,mhs
mhs-20052,mistralai/Mistral-7B-Instruct-v0.3,5,0.4,0.971,0.2962618306322526,0.09934074285171464,medium,mhs
mhs-20004,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.6926637839337275,0.30299808861112904,medium,mhs
mhs-35489,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-20060,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.17961652121588786,0.05279319829957489,medium,mhs
mhs-12186,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-20058,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.4021791902022728,0.1474681238615665,medium,mhs
mhs-20068,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7807072744360742,0.35632485697152394,medium,mhs
mhs-6634,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-13522,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-39892,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-4144,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-30830,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-19711,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-41215,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-35629,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-15150,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-47683,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-25478,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-31670,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-27431,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-13154,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-7310,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-29107,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-41534,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-32636,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-2655,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-24670,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-22493,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-39592,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-30230,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-13230,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-44590,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-6504,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-10160,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-45343,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-47704,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-2036,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-5460,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-25499,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-30570,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-31484,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-5386,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-26821,mistralai/Mistral-7B-Instruct-v0.3,5,0.4,0.971,0.9182958340544896,0.6666666666666666,high,mhs
mhs-14027,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-40706,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-19910,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-23211,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-21393,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-10762,mistralai/Mistral-7B-Instruct-v0.3,5,0.2,0.7219,0.9182958340544896,0.6666666666666666,high,mhs
mhs-38735,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-41437,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-6511,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-8274,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-21762,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-4583,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-27212,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-16999,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-41876,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-34503,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-37584,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-27631,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-21718,mistralai/Mistral-7B-Instruct-v0.3,5,0.2,0.7219,0.8112781244591328,0.5,high,mhs
mhs-15139,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-804,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-6660,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-44406,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-42999,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-11065,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-38859,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-23082,mistralai/Mistral-7B-Instruct-v0.3,5,0.4,0.971,0.9182958340544896,0.6666666666666666,high,mhs
mhs-16600,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-43987,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-41913,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-44820,mistralai/Mistral-7B-Instruct-v0.3,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
